SecId,Name,StarRatingM255,SustainabilityRank,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,MaxFrontEndLoad,OngoingCostActual,TransactionFeeActual,ManagerTenure,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,ReturnProfileIncome,ReturnProfileHedging,TrackRecordExtension,Cat_Flex-Cap,Cat_Income,Cat_Large-Cap,Cat_Mid_Small-Cap,Cat_Miscellaneous
F0GBR04AH5,Schroder ISF European Lrg Cap A Acc EUR,3,2,0.0,0.6,5.98,7.43,16.97,13.41,29.65,5.83,7.35,5.0,1.59,0.52,6.42,421573883.0,2,22131.89148,4,-2.08,1.05,93.9,16.61,0.32,2,3,3.0,True,0,0,1,0,0
F0GBR04DFV,AXA Framlington European R Acc,3,4,0.51918,1.97,5.56,10.05,11.67,10.58,23.22,7.71,9.98,5.25,1.56,0.11,0.92,63298935.0,2,50729.23521,3,-1.48,1.04,97.0,16.23,0.49,2,3,3.0,False,0,0,0,0,1
F0GBR06U39,Aegon UK Smaller Companies GBP A Acc,2,2,0.06696,0.05,2.72,14.53,21.03,14.7,35.4,7.62,11.4,2.5,1.54,0.0,15.0,284846983.0,9,1073.11033,3,0.71,0.8,78.22,21.52,0.44,2,3,3.0,False,0,0,0,1,0
F0GBR04ABX,Invesco Pan European Sm Cp Eq A EUR Acc,2,3,0.0,0.31,4.29,6.23,26.59,18.88,61.59,8.22,9.11,5.0,2.09,1.15,1.08,78465818.0,8,1462.21398,3,-1.37,1.05,92.08,21.68,0.41,3,3,3.0,False,0,0,0,1,0
F00000Y4U5,Arctic Nordic Equities A,2,3,0.0,-0.4,1.89,9.24,19.22,15.79,39.86,12.95,14.13,0.0,1.74,0.04,8.92,84215882.0,6,4548.43326,5,-6.32,1.3,86.1,20.74,0.54,2,2,2.0,False,0,0,0,0,1
F0GBR05VWR,JPM Europe Dynamic A (acc) EUR,4,2,0.0,0.54,5.43,10.4,24.77,18.64,39.6,6.71,8.0,5.0,1.74,1.54,16.33,626966971.0,2,25012.7976,4,-1.26,1.15,95.24,18.17,0.39,3,3,3.0,False,0,0,1,0,0
F00000Q7VA,Kennox Strategic Value A Acc,1,2,2.16036,0.14,-0.41,5.18,8.46,9.92,7.18,-0.61,4.03,5.0,0.97,0.06,12.17,81807924.0,4,6828.60724,1,-9.72,0.83,85.2,11.96,-0.05,2,3,3.0,False,1,0,0,0,0
F00000LX1G,BGF European Equity Income D2,5,3,0.0,1.92,4.21,6.57,14.32,11.03,24.12,8.45,7.21,5.2632,1.08,0.54,10.5,1677133292.0,2,33564.92124,3,2.94,0.88,88.76,15.21,0.5,3,1,3.0,False,0,1,0,0,0
F0GBR05VWJ,JPM Europe Strategic Growth A (acc) EUR,4,4,0.0,1.28,7.8,13.27,23.69,19.11,35.52,10.88,12.03,5.0,1.73,0.34,7.42,773778546.0,3,22454.55057,4,-2.44,1.11,95.24,14.86,0.67,3,3,3.0,False,0,0,1,0,0
F00000T39K,Fidelity United Kingdom A-Acc-EUR,2,1,0.0,0.46,1.81,11.23,26.54,22.01,33.61,2.57,3.03,5.25,1.95,0.25,1.58,95272997.0,4,4014.45932,3,0.22,1.27,92.67,21.34,0.17,3,3,3.0,False,1,0,0,0,0
F00000M88P,Fidelity FAST UK A-ACC-GBP,5,5,0.0,0.37,0.55,8.95,11.32,9.02,16.73,5.62,8.53,5.25,2.0,0.47,10.25,25449466.0,2,12330.62416,2,3.47,0.84,82.21,15.01,0.38,3,3,3.0,False,0,0,1,0,0
F0GBR04C7Q,Aberforth UK Small Companies Acc,1,2,0.7490899999999999,0.35,3.21,15.5,35.1,33.25,58.8,5.11,9.84,0.0,0.83,0.43,30.25,233049581.0,7,535.79158,5,-4.18,1.2,96.16,29.17,0.31,2,2,3.0,False,0,0,0,1,0
F0GBR06KPV,Schroder ISF Global Eq Yld A Acc EUR,2,2,0.0,1.18,2.35,5.43,21.81,22.41,29.18,2.83,7.63,5.0,1.85,0.25,3.17,353201286.0,1,15566.98353,4,-6.66,1.3,80.9,18.59,0.16,2,1,3.0,True,0,1,0,0,0
F0000001N2,Candriam Quant Equities MF EMU I Acc EUR,3,4,0.0,0.26,2.05,9.69,20.05,18.66,32.65,4.52,9.54,0.0,0.7,0.12,14.58,7360156.0,2,27290.77623,4,-2.77,1.03,98.24,18.56,0.26,2,3,3.0,False,0,0,1,0,0
F000000KX4,VT Munro Smart Beta UK X Acc Direct,2,1,3.87655,0.06,-0.82,6.09,12.35,13.31,13.99,-0.32,5.83,0.0,0.96,0.09,13.75,5095993.0,1,32643.15406,4,-2.57,1.12,94.31,18.69,0.03,2,2,2.0,False,0,0,1,0,0
F0GBR06IQR,BlackRock Global Equity I GBP Acc,3,2,1.96704,0.45,0.0,7.89,10.26,9.93,18.3,7.25,11.22,5.0,0.22,0.09,15.83,503332140.0,2,43052.79927,4,-4.65,1.07,95.77,15.41,0.49,3,1,3.0,False,0,0,1,0,0
F00000N705,Franklin UK Managers\u0027 Focus A Acc,4,3,0.78013,0.42,0.67,10.56,13.67,11.51,23.34,3.8,7.64,5.0,1.57,0.14,9.67,357226953.0,5,6815.13463,3,1.8,1.12,89.35,19.21,0.25,3,1,3.0,True,1,0,0,0,0
F00000JUGK,Berenberg Sys Appr. Europ Stockpicker C,4,2,0.0,0.23,-0.05,5.69,15.23,15.0,23.95,7.96,9.86,5.5,0.9,0.13,7.67,24097935.0,1,60941.34225,4,-0.51,1.1,95.64,17.27,0.42,3,3,3.0,False,0,0,1,0,0
F00000MJFL,JPM Europe Equity Plus C perf (acc) EUR,3,2,0.0,0.86,4.85,12.05,25.22,21.38,34.15,6.29,8.17,0.0,1.02,1.06,14.0,1397547508.0,2,18556.94505,4,-2.02,1.11,93.86,17.33,0.34,3,3,3.0,False,0,0,1,0,0
F00000204S,HSBC GIF Euroland Eq Smlr Coms IC,3,4,0.0,1.28,5.41,8.43,16.74,12.76,31.21,2.46,7.7,5.0,1.0,0.96,2.08,183930361.0,5,4107.42911,5,-5.3,1.16,95.01,22.18,0.17,2,3,3.0,False,0,0,0,1,0
F0GBR06JTX,BNY Mellon UK Income Expt 1 Acc,4,4,3.16651,0.02,0.36,9.09,12.14,11.98,16.86,4.49,6.31,0.0,0.54,0.3,1.0,1135535605.0,1,27322.34704,2,2.12,1.07,91.61,18.05,0.28,3,1,3.0,False,0,1,0,0,0
F000000FW2,Schroder Global Equity Income A Acc,2,2,2.32747,1.21,1.12,6.15,15.45,16.72,25.28,2.67,9.93,0.0,1.7,0.33,3.17,266862099.0,1,14292.24091,5,-6.47,1.32,81.63,18.98,0.18,2,1,3.0,False,0,1,0,0,0
F0GBR05B97,Halifax UK Growth B,3,3,2.45012,-0.45,-0.55,8.58,12.62,11.34,14.29,-0.15,5.57,5.0,0.28,0.53,12.92,3880654432.0,2,17900.74999,3,-2.22,1.04,96.29,17.08,0.04,2,2,2.0,False,0,0,1,0,0
F0GBR058S0,Russell Inv Pan European Equity B,4,2,0.0,0.3,1.65,8.81,20.24,17.61,34.98,6.67,8.37,5.0,1.11,0.34,2.25,126878504.0,2,17341.622219999994,4,-1.54,1.14,97.7,17.58,0.38,2,2,2.0,False,0,0,1,0,0
F00000OLVY,BMO UK Mid-Cap C Acc,2,3,0.76953,-0.7,-0.24,5.4,14.32,9.49,26.14,0.03,5.86,0.0,0.81,0.28,3.08,27838776.0,5,2572.54395,4,-3.8,1.18,95.08,26.59,0.14,2,2,2.0,True,0,0,0,1,0
F0GBR04P5K,Invesco European Smlr Coms UK Acc,2,2,0.0,1.16,4.38,7.96,18.0,13.55,57.71,6.86,10.99,0.0,1.63,1.22,1.08,168809439.0,8,1449.16886,4,-3.79,1.04,88.68,21.39,0.36,3,3,3.0,False,0,0,0,1,0
F00000M8I5,LO Funds Cont Europe S&M Ldrs EUR SA,3,4,0.0,0.86,3.21,9.05,15.57,11.4,34.2,10.32,11.73,0.0,0.17,0.15,17.42,455786502.0,6,4501.46451,2,0.85,0.86,93.56,17.66,0.58,2,2,2.0,True,0,0,0,1,0
F00000W6D8,Santander Enhanced Income Port IA,4,3,4.31596,0.26,0.88,10.66,16.48,12.78,22.36,5.79,7.61,0.0,0.57,0.2,0.67,59575801.0,5,7487.4337799999985,2,3.54,1.02,92.88,17.19,0.37,2,1,2.0,False,0,1,0,0,0
F000003UW0,Berenberg Sys Appr. Europ Stockpicker A,3,2,0.0,0.21,-0.15,5.41,14.66,14.49,22.7,6.87,8.77,5.5,1.91,0.13,7.67,24097935.0,1,60941.34225,4,-1.54,1.1,95.66,17.3,0.37,3,3,3.0,False,0,0,1,0,0
F0GBR06KYB,Schroder Responsible Value UK Eq I Acc,3,3,2.20321,0.32,1.54,7.16,19.23,19.23,28.14,1.11,7.35,0.0,0.79,0.0,11.08,59036837.0,1,16168.5706,4,-0.88,1.17,85.33,20.4,0.11,2,1,3.0,False,0,0,1,0,0
F00000WL6H,EdRF Europe Synergy A EUR,2,3,0.0,0.37,1.26,7.06,13.33,10.92,19.97,-1.68,2.77,3.0,2.43,0.12,5.42,97919003.0,2,12985.78728,3,-9.0,1.02,96.7,15.92,-0.11,3,3,2.0,True,0,0,1,0,0
F00000MWJX,Jupiter European Income I Acc,2,3,2.7867900000000003,1.41,3.95,7.39,7.43,5.99,16.98,2.45,7.95,0.0,0.99,0.04,8.17,54254697.0,2,24882.61634,3,-6.86,1.09,96.93,16.93,0.18,3,1,3.0,True,0,0,0,0,1
F00000PIZX,BNY Mellon Equity Income Inst W Acc,3,2,3.05622,-0.25,-0.27,8.76,12.49,12.78,14.23,-1.26,4.91,0.0,0.82,0.27,8.33,145498698.0,1,13997.85817,4,-3.28,1.16,94.96,19.32,0.0,3,1,3.0,True,0,1,0,0,0
F00000JRPL,Alken European Opportunities A,2,1,0.0,-0.57,0.97,8.87,19.48,17.96,21.09,-2.59,5.46,3.0,2.67,0.57,15.42,302981739.6,4,8156.620409999998,4,-10.12,1.15,84.46,19.55,-0.09,3,3,3.0,False,1,0,0,0,0
F0GBR04AX4,AS SICAV I UK Eq A Acc GBP,3,4,0.0,-0.38,0.81,7.59,9.08,6.08,15.42,6.09,8.69,5.0,1.7,0.21,0.75,37105299.0,6,7939.85565,2,4.32,0.96,78.98,17.46,0.4,2,3,3.0,False,1,0,0,0,0
F0GBR054FA,Quilter Investors Equity 2 A (GBP) Acc,1,3,1.64027,-0.07,-0.29,6.72,9.64,8.59,-0.51,-5.7,1.26,5.0,1.1,0.1,11.58,357539543.0,2,18064.15129,4,-6.8,1.34,87.63,23.15,-0.13,2,3,3.0,False,1,0,0,0,0
F0GBR04EAP,ASI UK Equity A Acc,3,4,0.23765,-0.36,0.83,7.9,9.53,6.45,16.04,6.56,9.17,0.0,1.33,0.26,3.42,495992140.0,6,8066.22292,2,4.83,0.97,79.04,17.7,0.42,2,3,3.0,False,1,0,0,0,0
F00000PFEJ,Amundi Fds Eurp Equity Cnsv F2 EUR C,2,4,0.0,1.43,4.81,9.16,13.76,11.5,20.46,5.04,5.48,0.0,2.65,0.2,9.17,720341944.0,2,22525.8684,1,-0.9,0.74,92.91,12.0,0.33,3,3,3.0,False,0,0,1,0,0
F0GBR04RM3,Aegon UK Equity GBP A Acc,3,1,1.12905,0.12,0.76,10.3,12.64,11.81,20.98,2.65,5.85,2.5,1.58,0.09,17.17,185056315.0,5,8574.096940000001,3,0.83,1.02,90.44,17.32,0.21,2,3,3.0,True,0,0,1,0,0
F00000NGBP,OneFamily Stockmarket 100 Trust IA,2,2,0.94242,0.78,-0.09,7.28,8.79,10.65,12.36,-0.68,4.68,0.0,1.5,0.04,2.75,277011575.0,1,35378.50094,1,-2.71,0.96,93.84,15.95,0.0,2,2,2.0,False,0,0,1,0,0
F000000FQ9,JPM Europe Strategic Dividend X (acc)EUR,4,2,0.0,0.33,3.33,8.81,22.19,19.82,33.37,4.52,6.17,0.0,0.16,0.91,16.33,671279092.0,1,17468.55155,4,-1.49,1.12,94.71,18.45,0.26,3,1,3.0,False,0,1,0,0,0
F00000WF1L,Invesco Euro Structured Eq C EUR Acc,3,4,0.0,1.69,4.58,8.89,17.18,14.45,25.64,1.75,5.82,5.0,1.25,0.47,5.67,21997049.0,2,15972.499630000002,2,-4.43,0.82,86.25,15.5,0.08,3,3,3.0,False,1,0,0,0,0
F0GBR04V97,Dimensional UK Smlr Coms Acc,2,3,0.85731,0.02,1.27,10.88,21.95,16.94,33.92,5.65,8.72,0.0,0.55,-0.02,11.83,407477548.0,8,1634.04641,3,-2.48,0.94,90.43,23.67,0.34,2,2,3.0,False,0,0,0,1,0
F00000GVNO,Royal London FTSE 350 Tracker Z Acc,3,3,2.19731,0.05,0.05,8.6,12.42,12.03,15.95,2.01,6.91,0.0,0.14,0.06,0.42,6823326042.0,2,23496.32843,3,-0.4,1.04,97.19,17.0,0.14,2,3,3.0,True,0,0,1,0,0
F0GBR04MXQ,JPM Europe Small Cap D (acc) EUR,2,3,0.0,0.28,4.89,9.29,26.63,17.2,52.37,5.89,9.09,5.0,2.77,0.91,22.58,641440110.0,6,2314.28931,4,-3.54,1.11,97.24,22.59,0.33,3,3,3.0,False,0,0,0,1,0
F00000Q5I5,Odey Pan European I GBP Acc,2,1,0.0,1.58,1.63,9.61,23.53,22.33,32.05,3.36,7.07,5.0,1.23,0.12,18.58,7175244.0,4,3599.57865,3,-2.23,0.84,59.68,15.54,0.2,2,2,2.0,True,0,0,1,0,0
F00000UP2W,MDPS TOBAM AntiBench Euro Equity R1,3,3,0.0,1.99,2.87,6.78,6.94,5.48,11.31,3.88,5.79,5.0,0.8,0.5,15.0,30411129.46,2,10339.55731,1,-1.02,0.61,78.92,12.22,0.24,2,2,2.0,False,1,0,0,0,0
F0GBR04RXW,Schroder UK Equity Acc,1,2,1.4832,0.0,-1.75,4.3,13.87,12.3,17.43,-2.72,3.21,0.0,1.68,0.17,7.92,365559820.0,1,11007.95926,4,-4.54,1.26,91.54,21.34,-0.05,2,1,3.0,False,0,0,1,0,0
F00000YN8W,E.I. Sturdza Strat Eurp Slvr Strs B EUR,4,3,0.0,0.24,1.03,7.04,21.42,16.14,53.12,13.66,14.35,0.0,1.21,0.21,6.08,103532440.0,8,1490.46987,3,2.64,1.04,93.59,21.36,0.67,2,2,1.0,True,0,0,0,1,0
F00000PKH8,LO Funds Cont Europe S&M Ldrs EUR MA,2,4,0.0,0.83,3.1,8.72,14.87,10.8,32.57,8.98,10.37,5.0,1.39,0.15,17.42,455786502.0,6,4501.46451,2,-0.37,0.86,93.55,17.64,0.52,2,2,2.0,True,0,0,0,1,0
F0000020ID,Invesco UK Eq High Inc UK (No Trail) Acc,1,3,3.49125,-0.17,-0.42,7.54,10.25,8.33,15.16,-7.09,-2.52,5.0,1.38,1.06,1.08,3284787023.0,2,12260.16471,4,-8.93,1.21,86.55,21.06,-0.27,3,1,3.0,False,0,1,0,0,0
F00000SD92,S\u0026W Revera UK Dynamic Founder Acc,3,3,0.74266,-0.35,0.48,6.67,13.44,11.56,17.22,2.93,6.06,0.0,1.3,0.22,12.75,150323290.0,4,4491.27015,3,1.26,1.15,86.95,19.96,0.22,2,3,3.0,False,1,0,0,0,0
F00000TW80,JB Eq Global Excell Eurp EUR B,3,4,0.0,1.38,2.86,10.71,17.45,15.02,26.62,11.33,10.41,5.0,1.51,0.34,6.92,104250702.0,3,50806.73099,2,-0.3,0.95,95.33,12.83,0.79,2,3,3.0,False,0,0,1,0,0
F00000OXUQ,BL-European Small \u0026 Mid Caps B,3,3,0.0,0.66,4.47,13.03,18.22,13.99,37.05,11.27,11.87,5.0,1.48,0.17,8.58,231522731.0,6,3723.28155,1,4.03,0.76,81.23,16.74,0.66,3,3,3.0,False,0,0,0,1,0
F0GBR04OC5,Halifax UK Equity Income C,2,3,3.10633,-0.24,-0.35,8.24,12.16,11.3,13.39,-1.37,4.46,0.0,0.31,0.48,8.42,1911196406.0,2,19887.00769,3,-3.54,1.05,97.23,17.24,-0.04,2,2,2.0,False,0,1,0,0,0
F00000MAVV,LF Brook Continental European I Acc,3,1,1.29003,-0.57,3.56,9.32,20.31,20.01,49.36,10.73,13.8,4.0,1.23,0.42,5.92,120693337.0,1,16506.8934,5,-0.12,1.32,72.48,24.18,0.5,2,2,2.0,True,0,0,0,0,1
F00000MQQW,Schroder UK Equity Z Acc,2,2,2.09566,0.01,-1.69,4.51,14.29,12.69,18.3,-1.98,3.99,0.0,0.91,0.17,7.92,365559820.0,1,11007.95926,5,-3.79,1.26,91.52,21.35,-0.01,2,1,3.0,True,0,0,1,0,0
F00000QBOE,MFS Meridian Continen Eurp Eq I1 USD,5,4,0.0,1.16,5.79,12.42,19.09,14.67,39.81,12.58,14.5,0.0,0.81,0.05,12.42,33643223.0,2,45381.26799,1,2.9,0.86,94.21,13.7,0.77,3,3,3.0,False,0,0,0,0,1
F0GBR04RX6,Invesco UK Equity Inc UK Acc,1,3,2.34282,-0.23,0.33,8.88,11.81,9.62,17.31,-6.4,-2.51,0.0,1.82,1.06,1.08,1449275408.0,5,9416.97258,4,-8.13,1.21,85.9,21.17,-0.23,3,1,3.0,False,0,1,0,0,0
F0GBR06KRP,JOHCM UK Equity Income A GBP Acc,3,2,2.34799,0.31,0.29,8.13,22.71,20.6,30.87,0.36,7.88,5.0,0.8,0.26,16.58,2142847480.0,4,6737.99255,5,-1.1,1.53,88.89,26.22,0.12,2,2,2.0,False,0,1,0,0,0
F0GBR04S9C,M&G Pan Eurp Sel Smllr Coms GBP A Acc,2,2,0.0,0.87,5.02,9.85,20.58,13.36,50.56,5.71,10.32,0.0,1.34,0.06,5.5,147085870.0,6,2096.75138,3,-2.56,1.03,93.9,21.16,0.35,3,3,3.0,False,0,0,0,1,0
F000005ETU,Barings Europe Select A EUR Acc,3,4,0.0,0.85,5.1,9.42,21.86,16.19,38.51,9.65,11.32,5.0,1.55,0.34,16.67,1429874617.0,6,3978.65175,2,0.16,0.88,96.29,17.05,0.57,3,3,3.0,False,0,0,0,1,0
F0GBR06KDH,Artemis Instl Equity Income IN Acc,5,4,3.08675,0.29,0.1,7.85,12.88,12.02,20.95,3.24,7.15,0.0,0.77,0.21,16.25,397895001.0,1,12799.98497,2,1.14,1.04,96.27,17.09,0.23,3,1,3.0,False,0,1,0,0,0
F00000JWFU,iShares UK Equity Index (UK) A Acc,3,3,2.15265,0.04,0.08,8.05,12.0,11.58,15.91,1.87,6.7,5.0,0.51,0.29,5.25,11285205172.0,2,22096.38012,3,-0.33,1.05,96.79,17.27,0.15,3,1,3.0,False,0,0,1,0,0
F00000ZDVB,TB Evenlode Income B Acc,5,5,2.2834,0.1,0.82,9.78,8.68,8.11,7.9,5.99,9.81,,0.87,0.03,3.75,3656734238.0,2,21571.79963,1,4.13,0.75,75.3,13.94,0.44,2,2,2.0,True,0,1,0,0,0
F0GBR04KW2,Invesco Sus Pan Eurp Stu Eq C Acc EUR,4,3,0.0,1.67,5.37,10.36,19.64,15.45,27.81,3.26,5.86,5.0,1.09,0.36,14.25,1410515435.0,2,21398.25417,2,-3.37,0.88,84.51,14.12,0.18,3,3,3.0,False,0,0,1,0,0
F00000QJY5,Nordea 1 - Norwegian Equity BC NOK,3,1,0.0,-0.98,4.68,6.04,24.84,17.5,53.3,7.86,14.47,5.0,1.24,0.12,20.83,91944562.0,5,1571.96822,4,-3.45,1.28,93.18,29.98,0.29,3,3,3.0,False,0,0,0,0,1
F0GBR06LR6,Janus Henderson Instl MainstrmUKEq I Acc,3,3,2.5006,0.2,0.3,8.06,11.02,11.26,12.04,1.34,5.67,0.0,0.54,0.07,1.08,185013574.0,1,20495.84962,3,-0.85,1.04,94.9,17.2,0.12,3,3,3.0,False,0,0,1,0,0
F0GBR055EU,JPM Europe Strategic Value C (acc) EUR,3,2,0.0,0.17,2.81,8.06,24.86,21.83,38.02,1.95,6.27,0.0,0.96,0.47,17.42,1669642096.0,1,16595.1983,5,-0.37,1.17,97.47,22.91,0.14,3,3,3.0,False,0,0,1,0,0
F0000003ID,Schroder Income Maximiser A Acc,2,3,5.88816,0.18,0.89,8.29,17.3,17.1,23.03,-1.31,4.61,0.0,1.67,0.1,12.25,762053069.0,1,16783.829380000006,3,-3.16,1.15,87.0,19.89,0.0,2,1,3.0,False,0,1,0,0,0
F00000VC0N,Eleva UCITS Eleva Eurp Sel I EUR acc,5,3,0.0,0.8,1.69,6.91,16.19,13.78,28.38,8.46,11.12,3.0,0.97,0.76,6.42,4033474006.0,2,18695.79136,4,0.75,1.05,94.34,16.68,0.49,3,2,2.0,False,0,0,1,0,0
F0GBR04M0B,Comgest Growth Europe EUR Acc,5,5,0.0,1.77,3.17,10.89,15.57,13.18,25.43,14.19,13.5,4.0,1.56,0.08,15.42,3833094580.0,3,40872.27367,2,2.34,0.96,92.94,13.67,0.95,2,2,3.0,False,0,0,1,0,0
F0GBR06I18,BNY Mellon UK Opportunities Expt 2 Acc,4,5,1.63015,-0.12,0.8,9.25,10.67,10.32,14.61,3.41,5.86,0.0,0.8,0.19,1.33,282751459.0,2,24010.03865,3,1.39,1.02,91.9,17.26,0.24,3,3,3.0,False,0,0,1,0,0
F0GBR04GK3,SVM UK Opportunities Retail,3,1,0.0,-0.08,0.71,10.6,24.54,21.14,42.22,5.6,9.03,5.25,1.69,0.78,15.42,183749645.0,5,2960.06927,4,4.46,1.53,88.75,26.32,0.33,2,3,3.0,False,1,0,0,0,0
F00000P0QL,Invesco European Focus (UK) Z Acc,2,4,1.37523,1.35,4.98,9.49,16.85,15.31,39.36,7.14,9.25,5.0,0.88,0.88,2.25,28146799.0,1,21652.41247,3,-2.59,0.92,84.14,18.96,0.39,3,3,3.0,True,0,0,0,1,0
F0GBR04ANX,BGF Euro-Markets A2,5,5,0.0,1.2,5.64,10.53,18.11,15.76,37.65,8.99,9.53,5.2632,1.83,0.38,13.58,1552270929.0,3,38749.95236,3,1.85,0.97,94.31,18.31,0.49,3,1,3.0,False,0,0,1,0,0
F000003W55,MI Chelverton UK Equity Income A Acc,3,1,2.28189,0.87,1.49,11.71,22.89,18.94,32.44,0.89,6.93,5.0,1.64,0.21,14.58,537337833.0,7,738.31872,5,-0.46,1.4,83.65,24.77,0.14,2,3,3.0,False,0,1,0,0,0
F00000VIF2,VT Castlebay UK Equity A Accumulation,5,4,2.05362,0.38,-0.5,10.34,7.33,6.98,14.93,7.84,10.17,0.0,1.0,0.31,6.42,,2,11725.60931,1,6.04,0.78,76.77,14.48,0.57,1,1,2.0,False,1,0,0,0,0
F00000VDAD,HL Multi-Manager European A Acc,4,4,0.03235,1.56,3.14,10.37,9.91,8.06,25.84,10.16,12.65,3.0,,,6.33,117720386.0,3,16816.77311,4,0.92,1.04,87.84,17.44,0.6,3,2,2.0,False,0,0,0,0,1
F000000ECF,BGF European D2,4,5,0.0,2.09,7.38,12.12,21.0,16.52,46.12,16.73,12.73,5.2632,1.07,0.4,2.0,1387791844.0,3,21315.0879,4,2.46,1.12,91.69,15.11,0.98,3,1,3.0,False,0,0,1,0,0
F00000T2LI,Ninety One UK Alpha J £ Acc,5,2,1.67393,0.07,-0.08,7.07,9.85,8.64,10.31,2.95,6.82,0.0,0.72,0.25,6.42,1934170905.0,2,17319.506559999998,2,1.06,0.94,90.76,16.03,0.23,2,1,2.0,True,0,0,1,0,0
F00000VIF4,VT Castlebay UK Equity B Accumulation,4,4,1.94326,0.39,-0.48,10.4,7.42,7.07,15.16,8.1,8.81,0.0,0.8,0.31,6.42,,2,11725.60931,1,6.29,0.78,76.74,14.48,0.58,1,1,2.0,False,1,0,0,0,0
F0GBR055SF,JPM Europe Dynamic D (acc) USD,2,2,0.0,0.04,4.92,11.86,24.28,16.54,47.49,6.75,8.55,5.0,2.56,1.54,16.33,626966971.0,2,25012.7976,4,-2.02,1.14,95.42,18.11,0.34,3,3,3.0,False,0,0,1,0,0
F0GBR04K8B,BlackRock European Dynamic A Acc,5,4,0.0,2.38,7.69,12.44,12.63,9.86,44.28,16.42,17.99,5.0,1.67,0.58,2.33,5856858887.0,3,28350.95556,4,6.68,1.03,88.58,17.17,0.94,3,3,3.0,False,0,0,0,0,1
F00000QLMB,Schroder European Alpha Plus L £ Acc,2,3,0.29519,1.63,6.65,7.79,9.85,8.4,32.95,1.43,9.6,0.0,0.9,0.36,1.17,118754113.0,3,10196.3095,5,-9.21,1.3,92.39,20.93,0.14,2,3,3.0,False,0,0,0,0,1
F00000OYMI,iShares Europe Equity Index (LU) A2 EUR,3,3,0.0,1.38,5.0,9.08,18.49,15.65,29.81,7.48,8.8,5.0,0.57,0.1,0.75,210349052.0,2,40419.8675,3,-0.69,1.06,98.54,16.26,0.42,3,1,3.0,False,0,0,1,0,0
F000001GEN,ASSII-Europ Focus Eq A Acc EUR,2,3,0.0,0.74,4.11,3.47,14.28,10.21,26.45,5.01,5.21,5.0,1.58,0.4,1.92,10416602.0,3,34607.87874,3,-1.82,0.98,91.16,15.94,0.32,2,3,3.0,False,0,0,1,0,0
F00000V2ZU,MFS Meridian European Smlr Coms C1 USD,2,4,0.0,0.18,4.32,9.03,15.97,10.51,38.34,8.39,9.58,0.0,2.72,0.1,19.58,478360454.0,6,3941.58219,1,-0.26,0.84,95.22,15.53,0.47,3,3,3.0,False,0,0,0,1,0
F0GBR04ARE,Templeton Euroland A (Acc) EUR,2,2,0.0,0.59,3.55,5.65,12.87,9.81,21.64,-0.94,4.57,5.75,1.86,0.56,13.33,177175521.0,2,11627.85049,4,-8.2,1.05,95.75,19.31,-0.02,3,3,3.0,False,0,0,1,0,0
F0GBR04E06,Santander UK Growth RA Acc,3,2,2.446,-0.06,0.6,10.75,19.23,14.24,24.76,6.09,8.46,0.0,0.66,0.16,0.67,943200244.0,5,6483.45547,3,4.17,1.18,88.51,20.25,0.37,2,3,2.0,False,1,0,0,0,0
F0GBR04M9W,GAM Star (Lux) - European Momentum,4,3,0.0,0.13,3.48,12.5,20.51,16.09,39.6,6.87,8.81,3.0,2.26,0.49,4.92,15989065.97,2,9951.52316,3,-0.1,1.01,86.88,17.08,0.41,2,3,3.0,False,1,0,0,0,0
F0GBR04EAM,ASI UK Income Equity A Acc,4,3,3.21845,-0.11,1.44,9.45,11.24,9.38,16.15,5.89,7.4,0.0,1.34,0.1,5.42,183373095.0,2,12739.33603,2,3.74,0.9,91.34,15.21,0.41,2,1,3.0,False,0,1,0,0,0
F0GBR04FHB,MainFirst Euro Value Stars Fund A,2,1,0.0,-0.23,2.07,9.47,21.96,19.37,44.77,4.56,8.6,5.0,1.8,-0.06,6.25,61839270.0,4,4726.386070000001,5,-3.76,1.34,94.84,24.96,0.26,3,3,3.0,False,1,0,0,0,0
F0000008R6,Janus Henderson Instl MainstrmUKEq Z Acc,4,3,2.92864,0.21,0.34,8.19,11.28,11.47,12.78,1.74,6.11,0.0,0.04,0.01,1.08,185013574.0,1,20495.84962,3,-0.47,1.04,94.94,17.25,0.14,3,3,3.0,False,0,0,1,0,0
F0GBR0521O,L\u0026G (N) Tracker A Acc,3,3,1.9328,0.04,0.09,7.86,11.63,11.21,15.27,1.41,6.12,0.0,0.89,0.04,21.67,1893798716.0,1,21970.67586,3,-0.79,1.03,97.14,16.91,0.12,3,3,3.0,False,0,0,1,0,0
F00000VMS4,CPR Invest Euro High Dividend I Acc,3,3,0.0,-0.14,0.64,6.69,16.0,14.45,27.26,3.74,7.01,5.0,1.15,0.0,6.25,11201359.0,1,20945.84931,3,-3.03,0.96,97.25,17.37,0.23,3,3,3.0,True,1,0,0,0,0
